place_id,name,link_review,URL,latitud,longitud,categoria
ChIJs_2Lm3nsFZYRn90V7_jEIZs,Casa De Campo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIelotSjhnRRAB!2m1!1s0x0:0x9b21c4f8ef15dd9f!3m1!1s2@1:CIHM0ogKEICAgIDHzZ-J8gE%7CCgsI34qttwYQiJegBQ%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIelotSjhnRRAB!2m1!1s0x0:0x9b21c4f8ef15dd9f!3m1!1s2@1:CIHM0ogKEICAgIDHzZ-J8gE%7CCgsI34qttwYQiJegBQ%7C?hl=en,-39.7717152,-73.1870702,Hotel
ChIJjd_lSLzvFZYRxUpNP-Jg0sc,Descanso Sureño SpA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURucDVyQUxBEAE!2m1!1s0x0:0xc7d260e23f4d4ac5!3m1!1s2@1:CIHM0ogKEICAgIDnp5rALA%7CCgwItcKhuAYQiOf2lAE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURucDVyQUxBEAE!2m1!1s0x0:0xc7d260e23f4d4ac5!3m1!1s2@1:CIHM0ogKEICAgIDnp5rALA%7CCgwItcKhuAYQiOf2lAE%7C?hl=en,-39.8392328,-73.2171654,Serviced accommodation
ChIJ-cUgkt2-FpYRDz3bnslEnc8,Río Caunahue,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURkdXYzUmR3EAE!2m1!1s0x0:0xcf9d44c99edb3d0f!3m1!1s2@1:CIHM0ogKEICAgIDduv3Rdw%7CCgwImJ_frgYQgLLG6wE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURkdXYzUmR3EAE!2m1!1s0x0:0xcf9d44c99edb3d0f!3m1!1s2@1:CIHM0ogKEICAgIDduv3Rdw%7CCgwImJ_frgYQgLLG6wE%7C?hl=en,-40.0866977,-72.177967,River
ChIJ8ec6jWntFpYR0vKkiOZBHP0,Museo Tringlo de Lago Ranco,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoajUzaHlRRRAB!2m1!1s0x0:0xfd1c41e688a4f2d2!3m1!1s2@1:CIHM0ogKEICAgIChj53hyQE%7CCgsIj_blnwYQ4KCOEA%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoajUzaHlRRRAB!2m1!1s0x0:0xfd1c41e688a4f2d2!3m1!1s2@1:CIHM0ogKEICAgIChj53hyQE%7CCgsIj_blnwYQ4KCOEA%7C?hl=en,-40.3204373,-72.4757274,Museum
ChIJm945OC3tFZYRopzeKx6MD4Q,Happy Days Waffles,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzcDRqTk93EAE!2m1!1s0x0:0x840f8c1e2bde9ca2!3m1!1s2@1:CIHM0ogKEICAgIC3p4jNOw%7CCgwI-ry_uQYQoIezvwI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzcDRqTk93EAE!2m1!1s0x0:0x840f8c1e2bde9ca2!3m1!1s2@1:CIHM0ogKEICAgIC3p4jNOw%7CCgwI-ry_uQYQoIezvwI%7C?hl=en,-39.8112707,-73.2514489,Ice Cream
ChIJB2Sj9Um7FZYRzJMIBRyk87s,Fruteria Los Quinta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5LXVPQkxREAE!2m1!1s0x0:0xbbf3a41c050893cc!3m1!1s2@1:CIHM0ogKEICAgID9-uOBLQ%7CCgwIjqvTrwYQ2L3cnQM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5LXVPQkxREAE!2m1!1s0x0:0xbbf3a41c050893cc!3m1!1s2@1:CIHM0ogKEICAgID9-uOBLQ%7CCgwIjqvTrwYQ2L3cnQM%7C?hl=en,-39.5354301,-72.9717287,Grocery store
ChIJkxHJjHtCFpYRVow7ufY31go,carniceria rioval rio bueno,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKcnVTeUh3EAE!2m1!1s0x0:0xad637f6b93b8c56!3m1!1s2@1:CIHM0ogKEICAgICJruSyHw%7CCgwIpb7rpAYQsJX06wE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKcnVTeUh3EAE!2m1!1s0x0:0xad637f6b93b8c56!3m1!1s2@1:CIHM0ogKEICAgICJruSyHw%7CCgwIpb7rpAYQsJX06wE%7C?hl=en,-40.3339037,-72.9509168,Grocery store
ChIJ1xYlZF2LFZYRgL3-jzWVAZo,Centro Ecoturismo Mallacan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoNU43dzJnRRAB!2m1!1s0x0:0x9a0195358ffebd80!3m1!1s2@1:CIHM0ogKEICAgICh5N7w2gE%7CCgwI7uKAnwYQ6LHBsAM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoNU43dzJnRRAB!2m1!1s0x0:0x9a0195358ffebd80!3m1!1s2@1:CIHM0ogKEICAgICh5N7w2gE%7CCgwI7uKAnwYQ6LHBsAM%7C?hl=en,-39.7327466,-73.3807775,Nature preserve
ChIJH8qUKq_vFZYRgBgMNyfV2Tk,Quila Café,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuaXJMSnRBRRAB!2m1!1s0x0:0x39d9d527370c1880!3m1!1s2@1:CIHM0ogKEICAgICnirLJtAE%7CCgsIyo7MtwYQuOz2aA%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuaXJMSnRBRRAB!2m1!1s0x0:0x39d9d527370c1880!3m1!1s2@1:CIHM0ogKEICAgICnirLJtAE%7CCgsIyo7MtwYQuOz2aA%7C?hl=en,-39.8173103,-73.2425938,Espresso bar
ChIJWeOU6RsLFJYRrigK0uueHYo,Gauss Heladería Y Cafetería,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzcE5ISnJRRRAB!2m1!1s0x0:0x8a1d9eebd20a28ae!3m1!1s2@1:CIHM0ogKEICAgIC3pNHJrQE%7CCgwI04ObuQYQsPae7AI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzcE5ISnJRRRAB!2m1!1s0x0:0x8a1d9eebd20a28ae!3m1!1s2@1:CIHM0ogKEICAgIC3pNHJrQE%7CCgwI04ObuQYQsPae7AI%7C?hl=en,-39.5682115,-72.0066224,Cafe
ChIJWeVdW75CFpYRWp9qYQFwPPY,Ruka Piruco Cabanas Familiares & Restaurant,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMyeE5EZ0F3EAE!2m1!1s0x0:0xf63c7001616a9f5a!3m1!1s2@1:CIHM0ogKEICAgIC2xNDgAw%7CCgwI3dvWkgYQoKGJ2AI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMyeE5EZ0F3EAE!2m1!1s0x0:0xf63c7001616a9f5a!3m1!1s2@1:CIHM0ogKEICAgIC2xNDgAw%7CCgwI3dvWkgYQoKGJ2AI%7C?hl=en,-40.317819,-72.6031147,Restaurant
ChIJmQlrrHZ5FpYRm1t_-JDYz7I,Don Gaspar,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGN191bmZREAE!2m1!1s0x0:0xb2cfd890f87f5b9b!3m1!1s2@1:CIHM0ogKEICAgIDF7_unfQ%7CCgsIzqDAqgYQ2MzsHw%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGN191bmZREAE!2m1!1s0x0:0xb2cfd890f87f5b9b!3m1!1s2@1:CIHM0ogKEICAgIDF7_unfQ%7CCgsIzqDAqgYQ2MzsHw%7C?hl=en,-40.0688265,-72.8697541,Restaurant
ChIJg5IJK6e4FpYRMMKzZanvPFM,Quincho Terague,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxcmVtRnVnRRAB!2m1!1s0x0:0x533cefa965b3c230!3m1!1s2@1:CIHM0ogKEICAgIC1remFugE%7CCgwI3P7PrAYQwJmdqQM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxcmVtRnVnRRAB!2m1!1s0x0:0x533cefa965b3c230!3m1!1s2@1:CIHM0ogKEICAgIC1remFugE%7CCgwI3P7PrAYQwJmdqQM%7C?hl=en,-40.2110888,-72.2186082,Family-friendly
ChIJtfPerlfHFpYRmBAfkvWvPfI,Cardo Azul Emporio & Café,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURMeWZ2OWtnRRAB!2m1!1s0x0:0xf23daff5921f1098!3m1!1s2@1:CIHM0ogKEICAgIDLyfv9kgE%7CCgwI5-r7swYQgPWLkAM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURMeWZ2OWtnRRAB!2m1!1s0x0:0xf23daff5921f1098!3m1!1s2@1:CIHM0ogKEICAgIDLyfv9kgE%7CCgwI5-r7swYQgPWLkAM%7C?hl=en,-40.2587239,-72.2017898,Cafe
ChIJPdvYelXHFpYRtp7g-s5mRgU,"Rucafé, Mayay",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoXzdQZ1hBEAE!2m1!1s0x0:0x54666cefae09eb6!3m1!1s2@1:CIHM0ogKEICAgIDh_7PgXA%7CCgwI46HpoAYQ2Kam-gI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoXzdQZ1hBEAE!2m1!1s0x0:0x54666cefae09eb6!3m1!1s2@1:CIHM0ogKEICAgIDh_7PgXA%7CCgwI46HpoAYQ2Kam-gI%7C?hl=en,-40.2664259,-72.1938503,Cafeteria
ChIJgWwnjqmNFpYRg9GmsH-Psg4,Lodge Fundo Ranco,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNiMU55RVhREAE!2m1!1s0x0:0xeb28f7fb0a6d183!3m1!1s2@1:CIHM0ogKEICAgICb1NyEXQ%7CCgsImP__tAYQ2L_nMA%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNiMU55RVhREAE!2m1!1s0x0:0xeb28f7fb0a6d183!3m1!1s2@1:CIHM0ogKEICAgICb1NyEXQ%7CCgsImP__tAYQ2L_nMA%7C?hl=en,-40.2255814,-72.5611552,Hotel
ChIJQU0uFgM_FJYRdiPrRdYqcHQ,Domo Eva-Ray Panguipulli,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN0OU5MMmh3RRAB!2m1!1s0x0:0x74702ad645eb2376!3m1!1s2@1:CIHM0ogKEICAgICt9NL2hwE%7CCgsI-aberQYQ2NCKWw%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN0OU5MMmh3RRAB!2m1!1s0x0:0x74702ad645eb2376!3m1!1s2@1:CIHM0ogKEICAgICt9NL2hwE%7CCgsI-aberQYQ2NCKWw%7C?hl=en,-39.6488389,-72.3616849,Lodging
ChIJd_g1vXhCFpYRtnpeJDUn1Vw,"Cabañas, Riberas del Bueno",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwcU12cUZBEAE!2m1!1s0x0:0x5cd52735245e7ab6!3m1!1s2@1:CIHM0ogKEICAgICpqMvqFA%7CCgwI4Z6LpgYQ0LHewwM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwcU12cUZBEAE!2m1!1s0x0:0x5cd52735245e7ab6!3m1!1s2@1:CIHM0ogKEICAgICpqMvqFA%7CCgwI4Z6LpgYQ0LHewwM%7C?hl=en,-40.3275295,-72.9591339,Cottage
ChIJA-Kxo6eXFpYRhFY8Ip_D1TE,Cabañas Rimü,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ5NHI3YzNnRRAB!2m1!1s0x0:0x31d5c39f223c5684!3m1!1s2@1:CIHM0ogKEICAgID94r7c3gE%7CCgwIgNTNrwYQyMKsiAM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ5NHI3YzNnRRAB!2m1!1s0x0:0x31d5c39f223c5684!3m1!1s2@1:CIHM0ogKEICAgID94r7c3gE%7CCgwIgNTNrwYQyMKsiAM%7C?hl=en,-40.1184841,-72.3732271,Self-catering accommodation
ChIJC6PUVDiXFpYReVpujty1UfU,Playa Quiman,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYMV96RE5nEAE!2m1!1s0x0:0xf551b5dc8e6e5a79!3m1!1s2@1:CIHM0ogKEICAgIDX1_zDNg%7CCgsIyfiPuQYQ4LWqLg%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYMV96RE5nEAE!2m1!1s0x0:0xf551b5dc8e6e5a79!3m1!1s2@1:CIHM0ogKEICAgIDX1_zDNg%7CCgsIyfiPuQYQ4LWqLg%7C?hl=en,-40.124063,-72.332059,Beach
ChIJG6vuTtztFZYRYNpPCM4YSII,Facultad de Ciencias Jurídicas y Sociales UACh,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1aXItTDNBRRAB!2m1!1s0x0:0x824818ce084fda60!3m1!1s2@1:CIHM0ogKEICAgIC5ir-L3AE%7CCgsI9vqfqQYQ6PChEw%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1aXItTDNBRRAB!2m1!1s0x0:0x824818ce084fda60!3m1!1s2@1:CIHM0ogKEICAgIC5ir-L3AE%7CCgsI9vqfqQYQ6PChEw%7C?hl=en,-39.8065245,-73.2495128,University
ChIJI8yXxfp5FpYRkuejBWTQ9Bo,PASTELERIA APETITOS,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURiek43dlRnEAE!2m1!1s0x0:0x1af4d06405a3e792!3m1!1s2@1:CIHM0ogKEICAgIDbzN7vTg%7CCgsI1Ku0tQYQqJuoLw%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURiek43dlRnEAE!2m1!1s0x0:0x1af4d06405a3e792!3m1!1s2@1:CIHM0ogKEICAgIDbzN7vTg%7CCgsI1Ku0tQYQqJuoLw%7C?hl=en,-40.0670065,-72.8696058,Coffee shop
ChIJFWyP-c3tFpYRXFz1BL03jd4,Fabrica de Cecinas Artesanales Lago Ranco,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURuZ2FHT3h3RRAB!2m1!1s0x0:0xde8d37bd04f55c5c!3m1!1s2@1:CIHM0ogKEICAgIDngaGOxwE%7CCgwIlqGKuAYQ6LPMugM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURuZ2FHT3h3RRAB!2m1!1s0x0:0xde8d37bd04f55c5c!3m1!1s2@1:CIHM0ogKEICAgIDngaGOxwE%7CCgwIlqGKuAYQ6LPMugM%7C?hl=en,-40.3230959,-72.4785242,Grocery store
ChIJXb-yVYLtFZYRhEurNCx8rUs,catrico tour,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIemNyb1RBEAE!2m1!1s0x0:0x4bad7c2c34ab4b84!3m1!1s2@1:CIHM0ogKEICAgIDHzcroTA%7CCgwIqPystwYQyPrE3gI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIemNyb1RBEAE!2m1!1s0x0:0x4bad7c2c34ab4b84!3m1!1s2@1:CIHM0ogKEICAgIDHzcroTA%7CCgwIqPystwYQyPrE3gI%7C?hl=en,-39.812353,-73.2482352,Sightseeing tour agency
ChIJbwCrUkiBE5YRdU1YSjs46fM,POINT SOUTH Experiences,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqLXBMX0tBEAE!2m1!1s0x0:0xf3e9383b4a584d75!3m1!1s2@1:CIHM0ogKEICAgICj-pL_KA%7CCgwIkciPsQYQkO6N_QI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqLXBMX0tBEAE!2m1!1s0x0:0xf3e9383b4a584d75!3m1!1s2@1:CIHM0ogKEICAgICj-pL_KA%7CCgwIkciPsQYQkO6N_QI%7C?hl=en,-39.2804276,-71.9591803,Sightseeing tour agency
ChIJb6FMwPvtFZYRQCAGFVNyAT4,Santuario de la Naturaleza Río Cruces,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURuN3NxbjJnRRAB!2m1!1s0x0:0x3e01725315062040!3m1!1s2@1:CIHM0ogKEICAgIDn7sqn2gE%7CCgwI1u-HuAYQyIHQpQE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURuN3NxbjJnRRAB!2m1!1s0x0:0x3e01725315062040!3m1!1s2@1:CIHM0ogKEICAgIDn7sqn2gE%7CCgwI1u-HuAYQyIHQpQE%7C?hl=en,-39.8097705,-73.2693441,Nature preserve
ChIJdTyB9BpqFpYRUXD-QRvDVvA,Estero Traiguen,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGdXFtZ3NnRRAB!2m1!1s0x0:0xf056c31b41fe7051!3m1!1s2@1:CIHM0ogKEICAgIDFuqmgsgE%7CCgwI_LGiqgYQqOH_oAI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGdXFtZ3NnRRAB!2m1!1s0x0:0xf056c31b41fe7051!3m1!1s2@1:CIHM0ogKEICAgIDFuqmgsgE%7CCgwI_LGiqgYQqOH_oAI%7C?hl=en,-40.3160202,-72.9926121,River
ChIJw5ysnHHtFpYROomC5VeCoW0,Spa del Bosque Quillín,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1cE1DUGVBEAE!2m1!1s0x0:0x6da18257e582893a!3m1!1s2@1:CIHM0ogKEICAgIC5pMCPeA%7CCgwIsfyUqQYQiOmzsgM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM1cE1DUGVBEAE!2m1!1s0x0:0x6da18257e582893a!3m1!1s2@1:CIHM0ogKEICAgIC5pMCPeA%7CCgwIsfyUqQYQiOmzsgM%7C?hl=en,-40.3006027,-72.5711084,Massage spa
ChIJX0WghfCWFpYRgGCe33A1pLQ,Panaderia del Lago,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURybGZhUnJnRRAB!2m1!1s0x0:0xb4a43570df9e6080!3m1!1s2@1:CIHM0ogKEICAgIDrlfaRrgE%7CCgwI-6XmtAYQuLe8nQE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURybGZhUnJnRRAB!2m1!1s0x0:0xb4a43570df9e6080!3m1!1s2@1:CIHM0ogKEICAgIDrlfaRrgE%7CCgwI-6XmtAYQuLe8nQE%7C?hl=en,-40.1311441,-72.3867998,Bakery
ChIJp5u8XkftFpYRmlsNvjxY08Q,Parque Costanera Lago Ranco,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYaTdfNW5nRRAB!2m1!1s0x0:0xc4d3583cbe0d5b9a!3m1!1s2@1:CIHM0ogKEICAgIDXi7_5ngE%7CCgwIofiLuQYQ8PCNlQM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYaTdfNW5nRRAB!2m1!1s0x0:0xc4d3583cbe0d5b9a!3m1!1s2@1:CIHM0ogKEICAgIDXi7_5ngE%7CCgwIofiLuQYQ8PCNlQM%7C?hl=en,-40.3179907,-72.4738257,Park
ChIJcX9jM8HtFZYReVn5DvgPPjg,Gusti Pizza,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNubllDUnhRRRAB!2m1!1s0x0:0x383e0ff80ef95979!3m1!1s2@1:CIHM0ogKEICAgICnnYCRxQE%7CCgwI0ZnhtwYQ-NG_nQI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNubllDUnhRRRAB!2m1!1s0x0:0x383e0ff80ef95979!3m1!1s2@1:CIHM0ogKEICAgICnnYCRxQE%7CCgwI0ZnhtwYQ-NG_nQI%7C?hl=en,-39.8037045,-73.2152393,Pizza
ChIJ5656rFrtFpYRd15np47xWQg,Canto Del Agua Restobar,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURINmREMVhnEAE!2m1!1s0x0:0x859f18ea7675e77!3m1!1s2@1:CIHM0ogKEICAgIDH6dD1Xg%7CCgwIr8imtwYQoIX2mAM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURINmREMVhnEAE!2m1!1s0x0:0x859f18ea7675e77!3m1!1s2@1:CIHM0ogKEICAgIDH6dD1Xg%7CCgwIr8imtwYQoIX2mAM%7C?hl=en,-40.3259108,-72.4875218,Gastropub
ChIJN7xzyoS5FZYROrIQkmHwprw,"Planta ""QUESOS MÁFIL""",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURiazdMbnZRRRAB!2m1!1s0x0:0xbca6f0619210b23a!3m1!1s2@1:CIHM0ogKEICAgIDbk7LnvQE%7CCgsI-f_VtQYQiPORYQ%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURiazdMbnZRRRAB!2m1!1s0x0:0xbca6f0619210b23a!3m1!1s2@1:CIHM0ogKEICAgIDbk7LnvQE%7CCgsI-f_VtQYQiPORYQ%7C?hl=en,-39.678191,-72.9298606,Grocery store
ChIJNwK4WX3uFZYRyuMc--UaUUo,Cementerio Alemán,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxNzZIejNRRRAB!2m1!1s0x0:0x4a511ae5fb1ce3ca!3m1!1s2@1:CIHM0ogKEICAgIC176Hz3QE%7CCgwIj9TarAYQ6POb4gI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxNzZIejNRRRAB!2m1!1s0x0:0x4a511ae5fb1ce3ca!3m1!1s2@1:CIHM0ogKEICAgIC176Hz3QE%7CCgwIj9TarAYQ6POb4gI%7C?hl=en,-39.8197663,-73.2295374,Cemetery
ChIJU52a483tFpYRNHMi2UFR-Fo,Parroquia Lago Ranco,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURqbU5hSmtBRRAB!2m1!1s0x0:0x5af85141d9227334!3m1!1s2@1:CIHM0ogKEICAgIDjmNaJkAE%7CCgwIyNW7sQYQ-J6AkQE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURqbU5hSmtBRRAB!2m1!1s0x0:0x5af85141d9227334!3m1!1s2@1:CIHM0ogKEICAgIDjmNaJkAE%7CCgwIyNW7sQYQ-J6AkQE%7C?hl=en,-40.3226569,-72.4787546,Catholic church
ChIJNxPjPRrvFZYRzpPBPIuEFFY,Comercial Bambi Valdivia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYcGVIbFNnEAE!2m1!1s0x0:0x5614848b3cc193ce!3m1!1s2@1:CIHM0ogKEICAgICXpeHlSg%7CCgsIldPKuAYQoInkbA%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYcGVIbFNnEAE!2m1!1s0x0:0x5614848b3cc193ce!3m1!1s2@1:CIHM0ogKEICAgICXpeHlSg%7CCgsIldPKuAYQoInkbA%7C?hl=en,-39.8226323,-73.2386393,Confectionery store
ChIJXzf8ntNDFpYRc9ISkIQTMUk,Confiteria Rio Bueno,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYNW92N3RRRRAB!2m1!1s0x0:0x493113849012d273!3m1!1s2@1:CIHM0ogKEICAgIDX5ov7tQE%7CCgwIitX1uAYQuIHjkAM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYNW92N3RRRRAB!2m1!1s0x0:0x493113849012d273!3m1!1s2@1:CIHM0ogKEICAgIDX5ov7tQE%7CCgwIitX1uAYQuIHjkAM%7C?hl=en,-40.3339545,-72.9525104,Food broker
